task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
2017	0f/e31a41	771316	InvokePreparePlotData (2016)	COMPLETED	0	2025-02-07 20:39:44.025	8m 59s	7m 24s	90.8%	379 MB	721.2 MB	7.2 GB	28.9 KB
2110	21/77795e	771557	InvokePreparePlotData (2109)	COMPLETED	0	2025-02-07 20:40:25.432	8m 18s	6m 7s	89.8%	357.3 MB	709.1 MB	2.6 GB	9.4 KB
2109	52/ac9e27	771561	InvokePreparePlotData (2108)	COMPLETED	0	2025-02-07 20:40:25.904	8m 17s	6m 34s	92.7%	421.7 MB	763.9 MB	200.2 MB	22 KB
2161	b0/c1ab62	771711	InvokePreparePlotData (2160)	COMPLETED	0	2025-02-07 20:40:53.710	7m 50s	6m 48s	88.1%	367.3 MB	708.3 MB	369.9 MB	10.8 KB
2164	b0/158f2d	771714	InvokePreparePlotData (2163)	COMPLETED	0	2025-02-07 20:40:54.270	7m 49s	7m 32s	91.0%	405.3 MB	746.9 MB	1.3 GB	17 KB
2206	34/e56c04	771843	InvokePreparePlotData (2205)	COMPLETED	0	2025-02-07 20:41:18.708	7m 25s	5m 11s	90.4%	378.4 MB	720.2 MB	169 MB	17.9 KB
2208	f1/16c3e5	771845	InvokePreparePlotData (2207)	COMPLETED	0	2025-02-07 20:41:19.153	7m 24s	5m 43s	90.9%	383.4 MB	726 MB	1.5 GB	11.7 KB
2263	0e/84a2cb	771975	InvokePreparePlotData (2262)	COMPLETED	0	2025-02-07 20:41:43.541	7m	6m 13s	93.0%	383.1 MB	732.4 MB	5.9 GB	12.1 KB
2283	40/2a8b70	772030	InvokePreparePlotData (2282)	COMPLETED	0	2025-02-07 20:41:53.072	6m 50s	6m 39s	97.0%	391 MB	730.6 MB	3.5 GB	12 KB
2559	c3/5620a7	772572	InvokePreparePlotData (2558)	COMPLETED	0	2025-02-07 20:43:32.225	5m 11s	4m 16s	92.5%	400.8 MB	756.4 MB	165.3 MB	24.7 KB
2813	12/6da519	772922	InvokePreparePlotData (2812)	COMPLETED	0	2025-02-07 20:44:40.660	4m 3s	2m 48s	91.3%	365.9 MB	705.8 MB	2.4 GB	13.8 KB
78	6e/3f9c34	766788	InvokePreparePlotData (77)	COMPLETED	0	2025-02-07 20:27:28.448	21m 29s	20m 4s	93.6%	441.1 MB	785 MB	1.3 GB	20.3 KB
118	51/03b2fd	766868	InvokePreparePlotData (117)	COMPLETED	0	2025-02-07 20:27:39.487	21m 18s	19m 25s	93.9%	462.5 MB	804.6 MB	233.8 MB	26.7 KB
187	ac/cdf0f7	767024	InvokePreparePlotData (186)	COMPLETED	0	2025-02-07 20:28:02.462	20m 55s	19m 29s	92.1%	432.5 MB	773.3 MB	6 GB	13.1 KB
269	75/eeec9d	767204	InvokePreparePlotData (268)	COMPLETED	0	2025-02-07 20:28:30.751	20m 27s	19m 34s	93.0%	422 MB	763.1 MB	5.7 GB	20.7 KB
293	b2/2105e9	767266	InvokePreparePlotData (292)	COMPLETED	0	2025-02-07 20:28:40.295	20m 18s	18m 51s	94.7%	502.7 MB	843.2 MB	1.6 GB	36.5 KB
300	87/6eda58	767282	InvokePreparePlotData (299)	COMPLETED	0	2025-02-07 20:28:42.631	20m 15s	19m 32s	92.5%	433.3 MB	774.4 MB	1.1 GB	13.4 KB
321	dc/737862	767334	InvokePreparePlotData (320)	COMPLETED	0	2025-02-07 20:28:50.802	20m 7s	19m 48s	93.9%	433.4 MB	810.6 MB	4.3 GB	25.5 KB
404	1f/48af8d	767525	InvokePreparePlotData (403)	COMPLETED	0	2025-02-07 20:29:20.184	19m 38s	19m 9s	95.3%	512.5 MB	855.1 MB	2.1 GB	26.5 KB
656	2c/2601d5	768096	InvokePreparePlotData (655)	COMPLETED	0	2025-02-07 20:30:55.124	18m 3s	17m	92.3%	413.6 MB	753.5 MB	1.7 GB	26.4 KB
877	f0/fe1438	768578	InvokePreparePlotData (876)	COMPLETED	0	2025-02-07 20:32:17.953	16m 40s	15m 58s	94.8%	436.8 MB	782.9 MB	786.4 MB	10.7 KB
971	5d/d09cc8	768831	InvokePreparePlotData (970)	COMPLETED	0	2025-02-07 20:32:53.883	16m 4s	13m 50s	91.8%	396.3 MB	752.7 MB	1.6 GB	12.1 KB
1042	dc/4f58db	769021	InvokePreparePlotData (1041)	COMPLETED	0	2025-02-07 20:33:21.310	15m 37s	14m 47s	91.1%	413.7 MB	762.2 MB	516.4 MB	20.2 KB
1075	d8/bb6637	769090	InvokePreparePlotData (1074)	COMPLETED	0	2025-02-07 20:33:32.960	15m 25s	14m 51s	97.1%	437.9 MB	781 MB	2.5 GB	24.9 KB
1091	4c/db781c	769129	InvokePreparePlotData (1090)	COMPLETED	0	2025-02-07 20:33:39.131	15m 19s	14m 38s	93.7%	424.9 MB	766.5 MB	1.4 GB	19.8 KB
1122	2c/a681ac	769203	InvokePreparePlotData (1121)	COMPLETED	0	2025-02-07 20:33:51.854	15m 7s	14m 4s	93.5%	441.2 MB	786.3 MB	985 MB	23.7 KB
1254	16/130ecc	769503	InvokePreparePlotData (1253)	COMPLETED	0	2025-02-07 20:34:42.507	14m 16s	12m 59s	90.7%	348.9 MB	706 MB	11.5 GB	17.2 KB
1269	d6/018f20	769534	InvokePreparePlotData (1268)	COMPLETED	0	2025-02-07 20:34:48.004	14m 11s	13m 34s	90.9%	433.8 MB	775.9 MB	215 MB	21.6 KB
1271	7f/cec9d4	769539	InvokePreparePlotData (1270)	COMPLETED	0	2025-02-07 20:34:48.750	14m 10s	13m 27s	90.0%	403.7 MB	757.1 MB	990.8 MB	29.1 KB
1567	9e/7cb16e	770234	InvokePreparePlotData (1566)	COMPLETED	0	2025-02-07 20:36:43.145	12m 16s	11m 34s	96.7%	456.1 MB	799.4 MB	811.4 MB	36 KB
1660	b2/1910a8	770456	InvokePreparePlotData (1659)	COMPLETED	0	2025-02-07 20:37:22.399	11m 36s	10m 48s	97.0%	444.7 MB	784.5 MB	3 GB	22.2 KB
1758	70/3b2f18	770695	InvokePreparePlotData (1757)	COMPLETED	0	2025-02-07 20:38:03.332	10m 56s	10m 9s	90.3%	413.3 MB	754.4 MB	298.3 MB	32 KB
1861	1f/b586d0	770943	InvokePreparePlotData (1860)	COMPLETED	0	2025-02-07 20:38:45.447	10m 13s	9m 22s	92.3%	415.6 MB	756.3 MB	1.3 GB	94.4 KB
1918	b4/a54ef1	771068	InvokePreparePlotData (1917)	COMPLETED	0	2025-02-07 20:39:05.196	9m 54s	9m 24s	94.5%	435.4 MB	777.5 MB	949.4 MB	42.2 KB
2181	b9/7e3ad8	771766	InvokePreparePlotData (2180)	COMPLETED	0	2025-02-07 20:41:04.218	7m 55s	7m 22s	96.4%	400.5 MB	742.2 MB	4.1 GB	12.1 KB
2244	b1/fa24f8	771931	InvokePreparePlotData (2243)	COMPLETED	0	2025-02-07 20:41:35.833	7m 23s	6m 34s	89.9%	347.3 MB	736.6 MB	2.7 GB	8.7 KB
2436	e3/2583d5	772402	InvokePreparePlotData (2435)	COMPLETED	0	2025-02-07 20:42:56.906	6m 2s	5m 19s	96.0%	392.3 MB	736.5 MB	2.1 GB	17.3 KB
3120	fd/f1ad63	773268	InvokePreparePlotData (3119)	COMPLETED	0	2025-02-07 20:45:59.604	3m	2m 24s	88.6%	364.1 MB	704.1 MB	859.4 MB	8.6 KB
3203	13/cfaaf3	773425	InvokePreparePlotData (3202)	COMPLETED	0	2025-02-07 20:46:29.499	2m 30s	1m 49s	91.0%	348.1 MB	697.1 MB	1.3 GB	9.1 KB
124	3d/8bb1d8	766889	InvokePreparePlotData (123)	COMPLETED	0	2025-02-07 20:27:41.466	21m 46s	19m 54s	93.6%	422.7 MB	769.6 MB	1.5 GB	42.3 KB
533	d5/cd7b94	767809	InvokePreparePlotData (532)	COMPLETED	0	2025-02-07 20:30:05.370	19m 23s	18m 44s	92.1%	496.9 MB	836.9 MB	1.8 GB	25.1 KB
549	92/59489b	767841	InvokePreparePlotData (548)	COMPLETED	0	2025-02-07 20:30:10.556	19m 17s	18m 23s	90.6%	451.9 MB	810 MB	1.9 GB	25 KB
569	84/4c6ff8	767886	InvokePreparePlotData (568)	COMPLETED	0	2025-02-07 20:30:17.853	19m 10s	17m 29s	93.6%	424 MB	768.4 MB	178.8 MB	34.5 KB
672	5d/895957	768136	InvokePreparePlotData (671)	COMPLETED	0	2025-02-07 20:31:02.272	18m 26s	17m 59s	92.0%	487.2 MB	832.7 MB	1 GB	26.2 KB
711	3e/fa86b7	768215	InvokePreparePlotData (710)	COMPLETED	0	2025-02-07 20:31:16.112	18m 12s	17m 47s	94.9%	438.1 MB	795.3 MB	423.9 MB	40.7 KB
723	8c/87516b	768237	InvokePreparePlotData (722)	COMPLETED	0	2025-02-07 20:31:19.956	18m 8s	16m 58s	92.5%	397.6 MB	750.4 MB	3.9 GB	34 KB
751	d8/ea42e8	768300	InvokePreparePlotData (750)	COMPLETED	0	2025-02-07 20:31:31.245	17m 57s	17m 22s	93.8%	481.6 MB	822.5 MB	4.1 GB	29.3 KB
787	37/2a6da2	768375	InvokePreparePlotData (786)	COMPLETED	0	2025-02-07 20:31:44.345	17m 44s	17m 19s	92.2%	410.6 MB	752.7 MB	219.2 MB	76.4 KB
835	ce/3c1f2d	768480	InvokePreparePlotData (834)	COMPLETED	0	2025-02-07 20:32:01.796	17m 26s	15m 49s	94.6%	483.6 MB	825.4 MB	5.8 GB	26.5 KB
855	cd/c5d230	768530	InvokePreparePlotData (854)	COMPLETED	0	2025-02-07 20:32:10.186	17m 18s	16m 8s	91.5%	422.5 MB	764.9 MB	3.5 GB	14 KB
898	d4/180ec0	768630	InvokePreparePlotData (897)	COMPLETED	0	2025-02-07 20:32:26.271	17m 2s	16m 7s	92.6%	453.8 MB	795.9 MB	905 MB	27.5 KB
921	6c/0ea9b6	768685	InvokePreparePlotData (920)	COMPLETED	0	2025-02-07 20:32:35.094	16m 53s	16m 46s	94.4%	479.2 MB	821 MB	1.4 GB	24.4 KB
928	6f/f09660	768705	InvokePreparePlotData (927)	COMPLETED	0	2025-02-07 20:32:37.988	16m 50s	15m 43s	94.3%	449.2 MB	801.7 MB	3.5 GB	17.6 KB
950	9a/5a92b5	768752	InvokePreparePlotData (949)	COMPLETED	0	2025-02-07 20:32:45.822	16m 42s	15m 29s	90.6%	408.7 MB	767.9 MB	959.5 MB	21.5 KB
978	5c/b80c64	768860	InvokePreparePlotData (977)	COMPLETED	0	2025-02-07 20:32:56.782	16m 31s	15m 23s	91.7%	446.6 MB	789.4 MB	296.8 MB	25.3 KB
985	9b/44c54f	768887	InvokePreparePlotData (984)	COMPLETED	0	2025-02-07 20:32:59.672	16m 28s	13m 58s	92.4%	423.6 MB	773.1 MB	464.6 MB	30.3 KB
1040	35/45f5f0	769016	InvokePreparePlotData (1039)	COMPLETED	0	2025-02-07 20:33:20.626	16m 7s	13m 8s	94.1%	465.6 MB	818.6 MB	1.3 GB	26.5 KB
1068	f6/e7e437	769074	InvokePreparePlotData (1067)	COMPLETED	0	2025-02-07 20:33:30.444	15m 58s	15m 36s	93.7%	414.1 MB	770.6 MB	6 GB	23.8 KB
1104	e3/a9f825	769159	InvokePreparePlotData (1103)	COMPLETED	0	2025-02-07 20:33:44.281	15m 44s	15m 24s	92.9%	406 MB	751.1 MB	4.9 GB	11.6 KB
1123	c8/4f5de5	769201	InvokePreparePlotData (1122)	COMPLETED	0	2025-02-07 20:33:51.407	15m 37s	14m 9s	95.0%	486.9 MB	827.3 MB	1 GB	40.5 KB
1212	cb/b6ff21	769406	InvokePreparePlotData (1211)	COMPLETED	0	2025-02-07 20:34:26.283	15m 2s	14m 28s	92.8%	427.7 MB	768.2 MB	653.6 MB	40.5 KB
1223	fa/cf2636	769425	InvokePreparePlotData (1222)	COMPLETED	0	2025-02-07 20:34:29.753	14m 58s	13m 40s	92.1%	356.6 MB	755.7 MB	5.9 GB	22.6 KB
1229	59/52f54a	769439	InvokePreparePlotData (1228)	COMPLETED	0	2025-02-07 20:34:32.347	14m 56s	12m 18s	93.7%	414.5 MB	765 MB	2.9 GB	26.8 KB
1240	3c/8b478a	769468	InvokePreparePlotData (1239)	COMPLETED	0	2025-02-07 20:34:37.219	14m 51s	14m 28s	92.8%	433.8 MB	775.7 MB	1.8 GB	16.9 KB
1262	01/8dd024	769522	InvokePreparePlotData (1261)	COMPLETED	0	2025-02-07 20:34:46.102	14m 42s	13m 14s	89.0%	415.5 MB	766.2 MB	1.7 GB	29.2 KB
1411	2e/a6833f	769864	InvokePreparePlotData (1410)	COMPLETED	0	2025-02-07 20:35:42.624	13m 46s	13m 44s	98.2%	491.5 MB	830.5 MB	1 GB	102.5 KB
1447	09/6f8be3	769955	InvokePreparePlotData (1446)	COMPLETED	0	2025-02-07 20:35:56.982	13m 31s	13m 6s	89.0%	398.5 MB	788.9 MB	2.5 GB	20.7 KB
1473	50/43e1e4	770014	InvokePreparePlotData (1472)	COMPLETED	0	2025-02-07 20:36:07.172	13m 21s	12m 47s	92.1%	417.5 MB	779.6 MB	1.5 GB	19.4 KB
1509	36/6d0d35	770098	InvokePreparePlotData (1508)	COMPLETED	0	2025-02-07 20:36:20.981	13m 7s	12m 59s	97.2%	437.6 MB	780.5 MB	5.7 GB	25.5 KB
1546	1d/c52bb8	770181	InvokePreparePlotData (1545)	COMPLETED	0	2025-02-07 20:36:34.666	12m 54s	12m 35s	88.0%	374.5 MB	713.8 MB	5.7 GB	13.7 KB
1563	e7/9000d2	770225	InvokePreparePlotData (1562)	COMPLETED	0	2025-02-07 20:36:41.788	12m 47s	12m 40s	97.5%	432.6 MB	776.1 MB	801 MB	26.6 KB
1687	da/e185f4	770525	InvokePreparePlotData (1686)	COMPLETED	0	2025-02-07 20:37:34.682	11m 54s	11m 15s	88.4%	390.4 MB	729.8 MB	1 GB	18.6 KB
1689	5a/f2ddfc	770533	InvokePreparePlotData (1688)	COMPLETED	0	2025-02-07 20:37:35.826	11m 53s	11m 16s	92.9%	561.5 MB	900.6 MB	1.7 GB	39.3 KB
1704	e7/f2618b	770568	InvokePreparePlotData (1703)	COMPLETED	0	2025-02-07 20:37:41.893	11m 47s	10m 11s	92.3%	435.7 MB	778.2 MB	1 GB	20.5 KB
1706	69/5727a2	770571	InvokePreparePlotData (1705)	COMPLETED	0	2025-02-07 20:37:42.424	11m 46s	11m 8s	92.0%	418.4 MB	766.9 MB	2.5 GB	19.5 KB
1710	59/651347	770583	InvokePreparePlotData (1709)	COMPLETED	0	2025-02-07 20:37:44.467	11m 44s	9m 45s	91.8%	443.7 MB	792.8 MB	3.5 GB	22.9 KB
1761	ff/1cc0d8	770707	InvokePreparePlotData (1760)	COMPLETED	0	2025-02-07 20:38:05.414	11m 23s	10m 17s	84.7%	361.7 MB	704.3 MB	3.6 GB	11.8 KB
1938	01/b23187	771116	InvokePreparePlotData (1937)	COMPLETED	0	2025-02-07 20:39:12.545	10m 16s	9m 25s	90.4%	383.8 MB	727.8 MB	807 MB	18 KB
1944	be/720602	771130	InvokePreparePlotData (1943)	COMPLETED	0	2025-02-07 20:39:14.823	10m 14s	9m 51s	96.2%	403.4 MB	742 MB	8.4 GB	11.6 KB
2070	59/911884	771454	InvokePreparePlotData (2069)	COMPLETED	0	2025-02-07 20:40:07.665	9m 21s	7m 45s	91.5%	386.5 MB	746.3 MB	729 MB	20.9 KB
2210	db/9a58ad	771852	InvokePreparePlotData (2209)	COMPLETED	0	2025-02-07 20:41:20.388	8m 8s	7m 34s	93.7%	414.8 MB	755.8 MB	2.6 GB	55.9 KB
2220	98/b30e0d	771875	InvokePreparePlotData (2219)	COMPLETED	0	2025-02-07 20:41:24.849	8m 4s	7m 56s	96.0%	398.9 MB	737.4 MB	435.1 MB	15.3 KB
2257	f8/9519be	771958	InvokePreparePlotData (2256)	COMPLETED	0	2025-02-07 20:41:40.681	7m 48s	6m 56s	91.9%	383.6 MB	725.4 MB	2.9 GB	11.6 KB
2256	6b/c2b67e	771960	InvokePreparePlotData (2255)	COMPLETED	0	2025-02-07 20:41:41.112	7m 48s	7m 6s	97.5%	400.6 MB	740.6 MB	2.9 GB	44.7 KB
2337	4c/6a2a78	772167	InvokePreparePlotData (2336)	COMPLETED	0	2025-02-07 20:42:16.960	7m 12s	5m 47s	89.5%	382.6 MB	723.7 MB	259.7 MB	19.9 KB
2344	5c/d7db66	772187	InvokePreparePlotData (2343)	COMPLETED	0	2025-02-07 20:42:20.150	7m 9s	4m 31s	91.2%	385.7 MB	725.2 MB	1.7 GB	10.1 KB
2369	18/572dd0	772242	InvokePreparePlotData (2368)	COMPLETED	0	2025-02-07 20:42:30.072	6m 59s	6m 29s	90.3%	375.7 MB	716.5 MB	1.8 GB	15 KB
2380	b8/ecad84	772270	InvokePreparePlotData (2379)	COMPLETED	0	2025-02-07 20:42:34.777	6m 54s	5m 44s	97.2%	391.4 MB	731.5 MB	7.2 GB	11.3 KB
2438	9a/38fc8e	772405	InvokePreparePlotData (2437)	COMPLETED	0	2025-02-07 20:42:57.455	6m 32s	5m 43s	87.0%	376.6 MB	722.6 MB	535.4 MB	10.9 KB
2809	13/0f3412	772915	InvokePreparePlotData (2808)	COMPLETED	0	2025-02-07 20:44:39.537	4m 50s	4m 32s	88.5%	365.9 MB	712.3 MB	1.1 GB	17.8 KB
2823	86/cfc9a6	772948	InvokePreparePlotData (2822)	COMPLETED	0	2025-02-07 20:44:45.319	4m 44s	4m 40s	89.1%	374 MB	716 MB	1.5 GB	11.1 KB
3130	ed/f4ff21	773294	InvokePreparePlotData (3129)	COMPLETED	0	2025-02-07 20:46:04.292	3m 25s	3m 10s	97.3%	398.7 MB	739.9 MB	604 MB	12.1 KB
641	d1/4f829d	768063	InvokePreparePlotData (640)	COMPLETED	0	2025-02-07 20:30:49.510	18m 54s	18m 33s	93.3%	412.1 MB	773.6 MB	3.7 GB	13.1 KB
1036	09/f9fb7b	769005	InvokePreparePlotData (1035)	COMPLETED	0	2025-02-07 20:33:18.859	16m 24s	15m 55s	92.4%	408.1 MB	754.1 MB	1.1 GB	20.8 KB
1844	60/2f98f8	770903	InvokePreparePlotData (1843)	COMPLETED	0	2025-02-07 20:38:38.488	11m 5s	10m 44s	89.2%	404 MB	758 MB	1 GB	42.7 KB
1996	ee/58bd54	771263	InvokePreparePlotData (1995)	COMPLETED	0	2025-02-07 20:39:35.587	10m 8s	9m 28s	88.9%	389 MB	728.1 MB	1.1 GB	25.4 KB
2825	83/9e6d5d	772955	InvokePreparePlotData (2824)	COMPLETED	0	2025-02-07 20:44:46.512	4m 57s	4m 40s	87.4%	340.9 MB	693.5 MB	1.5 GB	11.1 KB
13	31/faa287	766619	InvokePreparePlotData (12)	COMPLETED	0	2025-02-07 20:27:01.257	22m 57s	22m 20s	95.5%	483.5 MB	827.6 MB	882.3 MB	38.3 KB
296	13/0998a9	767271	InvokePreparePlotData (295)	COMPLETED	0	2025-02-07 20:28:41.008	21m 17s	20m 33s	94.2%	434.2 MB	774.3 MB	4.9 GB	23.7 KB
498	3b/7a0cda	767729	InvokePreparePlotData (497)	COMPLETED	0	2025-02-07 20:29:52.593	20m 5s	19m 28s	93.6%	426.1 MB	782.1 MB	1022.7 MB	29.5 KB
1165	35/e41314	769297	InvokePreparePlotData (1164)	COMPLETED	0	2025-02-07 20:34:07.855	15m 50s	15m 13s	91.4%	417 MB	761.8 MB	3.6 GB	34.2 KB
2045	7a/be69e0	771390	InvokePreparePlotData (2044)	COMPLETED	0	2025-02-07 20:39:57.079	10m 1s	9m 10s	86.9%	405.5 MB	745.9 MB	4.1 GB	14.3 KB
2071	46/b144dd	771462	InvokePreparePlotData (2070)	COMPLETED	0	2025-02-07 20:40:08.882	9m 49s	8m 2s	92.0%	419.3 MB	759.3 MB	2.6 GB	17.8 KB
2106	cb/a9470d	771548	InvokePreparePlotData (2105)	COMPLETED	0	2025-02-07 20:40:24.005	9m 34s	6m 41s	91.3%	378.6 MB	718.2 MB	2 GB	11.7 KB
2145	46/33a06f	771667	InvokePreparePlotData (2144)	COMPLETED	0	2025-02-07 20:40:45.885	9m 12s	7m 40s	93.7%	371.7 MB	771.7 MB	3.2 GB	16.6 KB
2191	c6/20b6b5	771794	InvokePreparePlotData (2190)	COMPLETED	0	2025-02-07 20:41:09.377	8m 49s	8m 14s	90.5%	362.6 MB	744.7 MB	1.9 GB	27.3 KB
2282	fe/a5663d	772026	InvokePreparePlotData (2281)	COMPLETED	0	2025-02-07 20:41:52.558	8m 6s	7m 11s	96.8%	396.7 MB	735.1 MB	1.1 GB	24.3 KB
2442	e2/a0a6b2	772415	InvokePreparePlotData (2441)	COMPLETED	0	2025-02-07 20:42:59.210	6m 59s	6m 51s	96.4%	390.3 MB	733.1 MB	972.3 MB	14.3 KB
2515	bf/a7f637	772518	InvokePreparePlotData (2514)	COMPLETED	0	2025-02-07 20:43:20.564	6m 38s	5m 58s	90.9%	384.3 MB	726.5 MB	1.8 GB	15.8 KB
2518	73/9f252c	772531	InvokePreparePlotData (2517)	COMPLETED	0	2025-02-07 20:43:22.693	6m 36s	6m 29s	92.7%	368.6 MB	721.8 MB	366.7 MB	17 KB
2786	37/b59ab8	772858	InvokePreparePlotData (2785)	COMPLETED	0	2025-02-07 20:44:30.232	5m 28s	5m 7s	92.2%	374.5 MB	714.3 MB	1.5 GB	13.8 KB
2844	20/9e87e3	772996	InvokePreparePlotData (2843)	COMPLETED	0	2025-02-07 20:44:53.571	5m 5s	4m 41s	93.8%	387.2 MB	728.6 MB	3.9 GB	14.7 KB
2852	c4/2b29bd	773017	InvokePreparePlotData (2851)	COMPLETED	0	2025-02-07 20:44:57.249	5m 1s	4m 14s	89.9%	404.9 MB	746.2 MB	1.5 GB	10.6 KB
3114	e7/ee3d43	773254	InvokePreparePlotData (3113)	COMPLETED	0	2025-02-07 20:45:56.887	4m 2s	3m 27s	96.2%	374.7 MB	714.6 MB	943.3 MB	11.6 KB
105	3f/6a3b5d	766835	InvokePreparePlotData (104)	COMPLETED	0	2025-02-07 20:27:35.762	22m 37s	21m 44s	94.2%	473.7 MB	815.3 MB	2 GB	32 KB
182	a3/94714a	767011	InvokePreparePlotData (181)	COMPLETED	0	2025-02-07 20:28:00.421	22m 12s	20m 1s	91.8%	411.2 MB	752.9 MB	1.8 GB	15.6 KB
199	fb/ff7d48	767048	InvokePreparePlotData (198)	COMPLETED	0	2025-02-07 20:28:06.439	22m 6s	20m 40s	91.5%	407.7 MB	749.5 MB	1 GB	19.9 KB
213	37/b8aaa7	767079	InvokePreparePlotData (212)	COMPLETED	0	2025-02-07 20:28:11.345	22m 2s	19m 46s	96.0%	497.3 MB	880.8 MB	2.4 GB	98.2 KB
253	bb/b2951d	767168	InvokePreparePlotData (252)	COMPLETED	0	2025-02-07 20:28:24.864	21m 48s	20m 35s	95.1%	465 MB	819.2 MB	2.6 GB	30.7 KB
254	1a/d4f008	767172	InvokePreparePlotData (253)	COMPLETED	0	2025-02-07 20:28:25.566	21m 47s	19m 32s	93.8%	440.9 MB	785.9 MB	2.1 GB	21.2 KB
261	0d/b6a181	767188	InvokePreparePlotData (260)	COMPLETED	0	2025-02-07 20:28:28.190	21m 45s	19m 50s	95.5%	430.2 MB	774.1 MB	13.8 GB	19.6 KB
355	05/ed3757	767413	InvokePreparePlotData (354)	COMPLETED	0	2025-02-07 20:29:03.060	21m 10s	20m 36s	94.3%	448.4 MB	789.6 MB	3.5 GB	30.4 KB
384	cb/7e8e19	767480	InvokePreparePlotData (383)	COMPLETED	0	2025-02-07 20:29:13.588	20m 59s	19m 56s	93.8%	450.8 MB	809.4 MB	1.6 GB	19.7 KB
415	11/0bde88	767547	InvokePreparePlotData (414)	COMPLETED	0	2025-02-07 20:29:23.642	20m 49s	19m 13s	94.8%	481.1 MB	879.6 MB	862.1 MB	75.7 KB
478	13/0b74e1	767691	InvokePreparePlotData (477)	COMPLETED	0	2025-02-07 20:29:46.263	20m 27s	19m 12s	94.9%	458.4 MB	800.8 MB	1.5 GB	25.8 KB
509	5b/573873	767758	InvokePreparePlotData (508)	COMPLETED	0	2025-02-07 20:29:57.001	20m 16s	19m 48s	93.6%	505.7 MB	849.6 MB	1.6 GB	55.6 KB
1802	44/41f47a	770801	InvokePreparePlotData (1801)	COMPLETED	0	2025-02-07 20:38:21.157	11m 52s	11m 10s	90.0%	388 MB	729.6 MB	1.8 GB	14.1 KB
1955	07/77c0e5	771157	InvokePreparePlotData (1954)	COMPLETED	0	2025-02-07 20:39:19.067	10m 54s	10m 20s	88.8%	382.6 MB	741.4 MB	1.6 GB	20.5 KB
3373	f9/59a895	773638	InvokePreparePlotData (3372)	COMPLETED	0	2025-02-07 20:47:14.682	2m 58s	2m 29s	87.7%	347.9 MB	689.9 MB	820.8 MB	13.9 KB
15	83/1795d7	766630	InvokePreparePlotData (14)	COMPLETED	0	2025-02-07 20:27:03.712	23m 24s	22m 40s	94.5%	488.1 MB	831.1 MB	1.5 GB	56.5 KB
119	56/c64df4	766876	InvokePreparePlotData (118)	COMPLETED	0	2025-02-07 20:27:40.341	22m 48s	20m 19s	93.7%	428.6 MB	775.3 MB	1.3 GB	22.7 KB
146	ae/eb1195	766935	InvokePreparePlotData (145)	COMPLETED	0	2025-02-07 20:27:48.221	22m 40s	21m 23s	93.6%	414.2 MB	805.7 MB	1.1 GB	33.7 KB
147	26/51c658	766937	InvokePreparePlotData (146)	COMPLETED	0	2025-02-07 20:27:48.557	22m 39s	21m 51s	95.2%	454.9 MB	796.6 MB	574.2 MB	24.9 KB
605	cf/7e3855	767978	InvokePreparePlotData (604)	COMPLETED	0	2025-02-07 20:30:36.259	19m 52s	18m 26s	92.9%	406.9 MB	754.6 MB	5.2 GB	21.1 KB
640	90/33e8c1	768058	InvokePreparePlotData (639)	COMPLETED	0	2025-02-07 20:30:48.796	19m 39s	15m 44s	93.3%	436 MB	791.1 MB	535.2 MB	61.2 KB
681	4f/88e866	768150	InvokePreparePlotData (680)	COMPLETED	0	2025-02-07 20:31:04.838	19m 23s	17m 47s	95.5%	438 MB	795.2 MB	863.2 MB	50.5 KB
690	35/8609e6	768172	InvokePreparePlotData (689)	COMPLETED	0	2025-02-07 20:31:08.439	19m 19s	18m 37s	91.8%	398 MB	760.7 MB	2.4 GB	25.4 KB
759	e8/9d8b9c	768316	InvokePreparePlotData (758)	COMPLETED	0	2025-02-07 20:31:34.162	18m 54s	15m 11s	94.2%	428 MB	784.8 MB	1.4 GB	35.8 KB
779	f2/017d25	768357	InvokePreparePlotData (778)	COMPLETED	0	2025-02-07 20:31:41.425	18m 47s	17m 52s	93.1%	427.4 MB	772.3 MB	1.5 GB	18 KB
806	91/b4833b	768415	InvokePreparePlotData (805)	COMPLETED	0	2025-02-07 20:31:51.139	18m 37s	17m 16s	93.8%	438.5 MB	800.2 MB	2.3 GB	16.8 KB
841	3f/a240e0	768493	InvokePreparePlotData (840)	COMPLETED	0	2025-02-07 20:32:03.952	18m 24s	18m 5s	94.3%	433.3 MB	817.8 MB	983.9 MB	26.5 KB
864	44/0143e2	768547	InvokePreparePlotData (863)	COMPLETED	0	2025-02-07 20:32:12.857	18m 15s	17m 49s	93.5%	457.2 MB	798.1 MB	715.8 MB	13.8 KB
872	52/7a2cef	768569	InvokePreparePlotData (871)	COMPLETED	0	2025-02-07 20:32:16.486	18m 12s	18m 2s	93.1%	398.9 MB	739.8 MB	7 GB	17.8 KB
983	d3/1e08f3	768884	InvokePreparePlotData (982)	COMPLETED	0	2025-02-07 20:32:59.327	17m 29s	15m 51s	93.1%	453 MB	801 MB	996.1 MB	28.2 KB
